"Variables ->","m_ln_y_star","m_ln_ipei","m_i_star","m_ln_y","m_ln_cpi_sub","m_ln_s","m_ln_bm","m_i","m_ln_cpi","ln_y_star","ln_y_star_sm","ln_ipei","ln_cpi_nosub","ln_y","ln_y_sm","ln_cpi_sub","ln_s","ln_bm","ln_cpi","ln_z","ln_v","ln_ipei_q","d4_ln_y_star","d4_ln_y_star_sm","d4_ln_ipei","i_star","d4_ln_cpi_nosub","d4_ln_y","d4_ln_y_sm","d4_ln_cpi_sub","d4_ln_s","d4_ln_bm","i","d4_ln_cpi","d4_ln_z","d4_ln_v","r","d4_ln_ipei_q","dla_ipei","dla_z","dla_s","dla_cpi_nosub","dla_cpi_sub","dla_cpi","dla_bm","dla_v","dla_ipei_q","s_d4_ln_y_star","s_d4_ln_ipei","s_i_star","s_d4_ln_cpi_nosub","s_d4_ln_y","s_d4_ln_cpi_sub","s_d4_ln_s","s_d4_ln_bm","s_i","d4_ln_y_star_ss","d4_ln_ipei_ss","i_star_ss","d4_ln_cpi_nosub_ss","d4_ln_y_ss","d4_ln_cpi_sub_ss","d4_ln_s_ss","d4_ln_bm_ss","i_ss","d4_ln_cpi_ss","d4_ln_z_ss","d4_ln_v_ss","r_ss","k1","k2","k3","k4","k5","k6","k7","k8","k9","g_0_11","g_0_12","g_0_13","g_0_14","g_0_15","g_0_16","g_0_17","g_0_18","g_0_19","g_0_21","g_0_22","g_0_23","g_0_24","g_0_25","g_0_26","g_0_27","g_0_28","g_0_29","g_0_31","g_0_32","g_0_33","g_0_34","g_0_35","g_0_36","g_0_37","g_0_38","g_0_39","g_0_41","g_0_42","g_0_43","g_0_44","g_0_45","g_0_46","g_0_47","g_0_48","g_0_49","g_0_51","g_0_52","g_0_53","g_0_54","g_0_55","g_0_56","g_0_57","g_0_58","g_0_59","g_0_61","g_0_62","g_0_63","g_0_64","g_0_65","g_0_66","g_0_67","g_0_68","g_0_69","g_0_71","g_0_72","g_0_73","g_0_74","g_0_75","g_0_76","g_0_77","g_0_78","g_0_79","g_0_81","g_0_82","g_0_83","g_0_84","g_0_85","g_0_86","g_0_87","g_0_88","g_0_89","g_0_91","g_0_92","g_0_93","g_0_94","g_0_95","g_0_96","g_0_97","g_0_98","g_0_99","g_1_11","g_1_12","g_1_13","g_1_14","g_1_15","g_1_16","g_1_17","g_1_18","g_1_19","g_1_21","g_1_22","g_1_23","g_1_24","g_1_25","g_1_26","g_1_27","g_1_28","g_1_29","g_1_31","g_1_32","g_1_33","g_1_34","g_1_35","g_1_36","g_1_37","g_1_38","g_1_39","g_1_41","g_1_42","g_1_43","g_1_44","g_1_45","g_1_46","g_1_47","g_1_48","g_1_49","g_1_51","g_1_52","g_1_53","g_1_54","g_1_55","g_1_56","g_1_57","g_1_58","g_1_59","g_1_61","g_1_62","g_1_63","g_1_64","g_1_65","g_1_66","g_1_67","g_1_68","g_1_69","g_1_71","g_1_72","g_1_73","g_1_74","g_1_75","g_1_76","g_1_77","g_1_78","g_1_79","g_1_81","g_1_82","g_1_83","g_1_84","g_1_85","g_1_86","g_1_87","g_1_88","g_1_89","g_1_91","g_1_92","g_1_93","g_1_94","g_1_95","g_1_96","g_1_97","g_1_98","g_1_99","ttrend","std_s_d4_ln_y_star","std_s_d4_ln_ipei","std_s_i_star","std_s_d4_ln_cpi_nosub","std_s_d4_ln_y","std_s_d4_ln_cpi_sub","std_s_d4_ln_s","std_s_d4_ln_bm","std_s_i"
"Comments ->","m_ln_y_star","m_ln_ipei","m_i_star","m_ln_y","m_ln_cpi_sub","m_ln_s","m_ln_bm","m_i","m_ln_cpi","Producto Interno Bruto Real EEUU (Logaritmo)","Producto Interno Bruto Real EEUU, Suma movil de 4 trimestres (Logaritmo)","Índice de Precios de transables (Logaritmo)","Indice Inflación No subyacente (Logaritmo)","Producto Interno Bruto Real Guatemala (Logaritmo)","Producto Interno Bruto Real Guatemala, Suma movil de 4 trimestres (Logaritmo)","Indice Inflación Subyacente Optima MSE (Logaritmo)","Tipo de Cambio Nominal (Logaritmo)","Base Monetaria (Logaritmo)","Indice de Precios al Consumidor (Logaritmo)","Indice Tipo de Cambio Real (Logaritmo)","Velocidad de circulacion de la Base Monetaria(Logaritmo)","Índice de Precios de Transables GTQ (Logaritmo)","Tasa de Variación Interanual del PIB de EEUU","Tasa de Variación Interanual de la suma de 4 Trimestres del PIB de EEUU","Tasa de Variación Interanual del Índice de Precios de Transables","Tasa de Interes de fondos federales","Inflacion No Subyacente Interanual","Tasa de Variación Interanual del PIB de Guatemala","Tasa de Variación Interanual de la suma de 4 Trimestres del PIB de Guatemala","Inflación Subyacente Optima MSE Interanual","Tasa de Variación Interanual del Tipo de Cambio Nominal","Tasa de Variación Interanual de la Base Monetaria","Tasa de Interes Lider de Politica Monetaria","Inflacion Total Internual","Tasa de Variación Interanual del Tipo de Cambio Real","Tasa de Variación Interanual de la Velocidad de circulacion de la Base Monetaria","Tasa de interes real de Politica Monetaria","Tasa de Variación Interanual del Índice de Precios de Transables en GTQ","Tasa de Variación Intertrimestral Anualizada del Índice de Precios de Transables","Tasa de Variación Intertrimestral Anualizada del Tipo de Cambio Real","Tasa de Variación Intertrimestral Anualizada del Tipo de Cambio Nominal","Inflacion No Subyacente Intertrimestral Anualizada","Inflacion Subyacente Optima MSE Intertrimestral Anualizada","Inflacion Total Intertrimestral Anualizada","Tasa de Variación Intertrimestral Anualizada de la Base Monetaria","Tasa de Variación Intertrimestral Anualizada de la Velocidad de circulacion de la Base Monetaria","Tasa de Variación Intertrimestral Anualizada del Índice de Precios de Transables en GTQ","Shock de crecimiento externo","Shock de precios de transables","Shock de tasa de interes externa","Choque de inflacion no subyacente","Choque de demanda agregada","Choque de inflacion subyacente","Choque cambiario nominal","Choque monetario","Choque de Politica Monetaria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Time trend","","","","","","","","",""
"Class[Size] ->","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","tseries[80-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","tseries[80-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]"
"2004Q1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.64069223e+02,3.84932633e+03,4.59009090e+02,-1.33670034e-01,1.12293624e+03,4.46785534e+03,4.88192620e+02,2.05197885e+02,9.62233207e+02,3.65478327e+02,-2.10870062e-01,1.62737169e+00,6.64206975e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.82866122e+00,1.97858468e+00,1.34237443e+00,4.41756973e-01,3.52637608e+00,4.48953383e+00,-1.15639874e-01,1.03901139e+01,3.96929192e+00,4.93129080e+00,-2.62658902e+00,-2.37420398e+00,-5.20241907e-01,1.01722040e+00,-4.11684544e-01,-5.51575190e-02,-1.43737964e-01,7.10120078e-01,2.17839682e-01,-7.64696217e-01,5.75754447e+00,-2.81542558e-01,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-8.71393033e-01,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-7.54554188e-02,9.08029121e-03,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.07296468e-01,-1.31839410e-01,-2.37893817e-01,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-8.64357581e-01,-2.07224307e-02,1.91955921e-01,2.49805774e-01,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.11681933e-02,-1.86644757e-02,-8.44325383e-02,-1.51091890e-01,-3.48552695e-02,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.37598215e-01,1.02711160e-01,-8.43595236e-01,6.28562065e-01,4.68623566e-02,7.15194410e-02,1.00000000e+00,0.00000000e+00,0.00000000e+00,2.65656385e-01,9.77556401e-02,-1.00530242e-01,1.42371066e-01,-1.35515259e-01,3.88055978e-01,2.86538564e-02,1.00000000e+00,0.00000000e+00,-3.28508578e-04,3.80578138e-04,-1.87862253e-01,-2.53504065e-02,-3.37221732e-03,-1.46478389e-01,7.67071781e-02,2.40177577e-02,1.00000000e+00,4.43734911e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-3.86667510e-01,7.60073841e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-3.34822035e-02,6.90169182e-03,9.87122275e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.76111886e-02,-1.00207686e-01,-2.34830286e-01,8.50855059e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.42605126e-02,0.00000000e+00,-3.83545634e-01,-1.57505775e-02,1.89483965e-01,2.12548507e-01,3.69164145e-01,0.00000000e+00,0.00000000e+00,6.20919032e-02,0.00000000e+00,2.27051137e-02,4.71728073e-02,-8.33452393e-02,-1.28557299e-01,-1.28673157e-02,9.00000000e-01,0.00000000e+00,6.15452564e-03,0.00000000e+00,6.10571316e-02,8.24564403e-02,-8.32731649e-01,5.34815213e-01,1.72999018e-02,6.43674969e-02,8.58263098e-01,5.54373878e-02,1.29881086e-01,1.17881012e-01,9.81123041e-02,-9.92356409e-02,-3.83309416e-01,-5.00273745e-02,3.49250380e-01,2.45925476e-02,7.77637272e-01,-7.74665336e-01,-1.45770724e-04,-8.69852736e-03,-1.37843559e-01,4.63953093e-02,-1.24490172e-03,-4.81034243e-02,6.58349403e-02,2.10260406e-02,9.44826874e-01,NaN,2.13851598e+00,3.46177221e+00,4.59397521e-01,8.73582610e-01,1.44019645e+00,3.96012607e-01,1.24514471e+00,2.67386041e+00,1.77516849e-01
"2004Q2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.64239571e+02,3.85213453e+03,4.60783616e+02,-1.48231875e-10,1.12004446e+03,4.47274003e+03,4.89295211e+02,2.03813897e+02,9.64787772e+02,3.66556128e+02,1.54716659e-10,-1.02798292e-10,6.64597513e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q3",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.64608705e+02,3.85504258e+03,4.62346441e+02,3.66321791e-10,1.11791744e+03,4.47774085e+03,4.90099284e+02,2.04280287e+02,9.66417436e+02,3.67737828e+02,-7.35747714e-11,-1.52969341e-10,6.66626728e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.65099996e+02,3.85801749e+03,4.63302552e+02,1.33670033e-01,1.12192668e+03,4.48282483e+03,4.91397824e+02,2.05174232e+02,9.73949948e+02,3.69621326e+02,2.10870061e-01,-1.62737169e+00,6.68476784e+02,2.97491236e+00,NaN,6.78572172e+00,2.58876198e+00,-1.53131369e-01,5.08397412e+00,NaN,4.83488959e+00,-8.09188326e-01,1.67344792e+01,2.47960239e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q1",9.67059200e+02,4.66283970e+02,2.66000000e+00,1.12805393e+03,4.93456760e+02,2.04119100e+02,9.79099540e+02,2.63667000e+00,3.70735180e+02,9.67059200e+02,3.86100747e+03,4.66283970e+02,-1.40957262e-01,1.12805393e+03,4.48794252e+03,4.93456760e+02,2.04119100e+02,9.79099540e+02,3.70735180e+02,7.21085015e-01,-4.85713166e+00,6.70403070e+02,2.98997666e+00,2.92028649e+00,7.27487965e+00,2.66000000e+00,-7.28722853e-03,5.11768941e+00,5.02179405e+00,5.26413984e+00,-1.07878473e+00,1.68663326e+01,2.63667000e+00,5.25685261e+00,9.31955077e-01,-6.48450336e+00,-3.35083835e+00,6.19609492e+00,1.19256721e+01,2.04085981e+00,-4.22052937e+00,-1.09850918e+00,8.23574565e+00,4.45541406e+00,2.05983669e+01,-1.29190399e+01,7.70514278e+00,6.52683793e-01,1.07377174e+00,5.29546489e-02,-2.64081087e-01,5.52055312e-02,8.10933451e-02,-2.45650056e-01,3.39062102e-01,-2.45995722e-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q2",9.67550620e+02,4.68127320e+02,3.13667000e+00,1.12535004e+03,4.95018000e+02,2.02858600e+02,9.81871290e+02,2.85985000e+00,3.72472320e+02,9.67550620e+02,3.86431852e+03,4.68127320e+02,1.93402749e-01,1.12535004e+03,4.49324809e+03,4.95018000e+02,2.02858600e+02,9.81871290e+02,3.72472320e+02,6.65617732e-01,-6.05515192e+00,6.70985920e+02,3.31104912e+00,3.04599739e+00,7.34370403e+00,3.13667000e+00,1.93402749e-01,5.30557719e+00,5.12701548e+00,5.72278905e+00,-9.55297244e-01,1.70835182e+01,2.85985000e+00,5.91619180e+00,6.65617732e-01,-6.05515192e+00,-3.42724688e+00,6.38840679e+00,7.37340000e+00,-2.21869130e-01,-5.04200000e+00,1.33744005e+00,6.24496000e+00,6.94856000e+00,1.10870000e+01,-4.79208100e+00,2.33140000e+00,9.67071699e-01,4.96844548e-01,4.32830670e-01,-2.13673836e-01,5.41302734e-02,9.23355163e-02,-1.89747394e-01,6.75727791e-01,-5.46862794e-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
