"Variables ->","ln_y_star","ln_y_star_sm","ln_ipei","ln_cpi_nosub","ln_y","ln_y_sm","ln_cpi_sub","ln_s","ln_bm","ln_cpi","ln_z","ln_v","ln_ipei_q","d4_ln_y_star","d4_ln_y_star_sm","d4_ln_ipei","i_star","d4_ln_cpi_nosub","d4_ln_y","d4_ln_y_sm","d4_ln_cpi_sub","d4_ln_s","d4_ln_bm","i","d4_ln_cpi","d4_ln_z","d4_ln_v","r","d4_ln_ipei_q","dla_ipei","dla_z","dla_s","dla_cpi_nosub","dla_cpi_sub","dla_cpi","dla_bm","dla_v","dla_ipei_q","s_d4_ln_y_star","s_d4_ln_ipei","s_i_star","s_d4_ln_cpi_nosub","s_d4_ln_y","s_d4_ln_cpi_sub","s_d4_ln_s","s_d4_ln_bm","s_i"
"2020Q1",993.62235,3976.20175,481.87667,4.84702,1177.22786,4707.29046,556.66774,203.82095,1121.21947,439.50930,-47.78813,-34.02813,685.69762,1.21909,2.27962,-1.64065,1.08333,-0.60727,0.81377,3.22717,2.19059,-0.54915,12.08108,2.75000,1.58332,-4.38039,-9.07672,0.14683,-2.18980,-3.39920,-5.01151,-2.16808,1.45448,2.02380,0.79616,1.04356,-31.72352,-5.56728,-1.18834,-0.06562,-0.39749,-1.12538,-2.52932,0.25350,-1.28822,-1.33472,0.18175
"2020Q2",985.40257,3968.37482,478.02404,5.98677,1166.06726,4697.58683,557.11461,204.13679,1127.68625,440.99848,-50.91593,-48.43300,682.16083,-7.82693,-0.20991,-6.01252,0.06000,0.01537,-9.70363,-0.13793,1.98786,0.37555,16.18264,2.00000,2.00323,-7.62483,-23.89841,0.01911,-5.63697,-15.41052,-12.51118,1.26336,4.55901,1.78748,5.95672,25.86712,-57.61947,-14.14716,-9.38510,2.93789,-0.36609,0.35328,-4.19355,-0.16089,-0.33073,1.76815,-0.11715
"2020Q3",992.87549,3966.89500,480.91869,6.84305,1173.74397,4696.17550,557.64780,204.37373,1133.69382,442.73099,-49.50429,-43.31019,685.29242,-1.47982,-1.23867,-2.17540,0.09333,1.93246,-1.41133,-1.47948,1.99623,0.45703,19.18004,1.75000,3.92869,-3.71460,-18.59514,-0.81765,-1.71837,11.57860,5.64655,0.94776,3.42510,2.13276,6.93004,24.03028,20.49122,12.52636,0.97604,1.06933,-0.03940,1.56058,-0.83052,-0.05261,1.58335,3.36202,-0.04422
"2020Q4",993.90539,3965.80580,481.94885,7.43005,1181.63273,4698.67182,558.29398,205.29025,1141.85320,444.38910,-48.51779,-42.36336,687.23910,-1.08920,-2.29421,-0.77762,0.09000,2.94665,2.49632,-1.95122,2.13219,0.92728,20.89462,1.75000,5.07884,-1.98253,-16.26611,-1.12265,0.14966,4.12064,3.94601,3.66608,2.34800,2.58472,6.63244,32.63752,3.78733,7.78672,-1.44977,1.66445,0.09362,0.81945,1.79696,-0.20707,1.03497,2.49726,0.10375
"2021Q1",995.18272,3967.36617,486.16573,7.96008,1181.61084,4703.05480,559.09056,204.79336,1142.41247,445.04518,-44.94948,-48.41533,690.95909,1.56037,-2.20889,4.28906,0.08000,3.11306,4.38298,-1.05892,2.42282,0.97241,21.19300,1.75000,5.53588,2.83865,-14.38720,-2.03204,5.26147,16.86752,14.27321,-1.98756,2.12012,3.18632,2.62432,2.23708,-24.20788,14.87996,1.02647,3.51094,-0.06358,-0.17930,-0.26402,0.00717,0.92802,2.88626,-0.02674
"2021Q2",996.69103,3978.65463,490.30783,7.99729,1180.56811,4717.55565,559.75406,204.42457,1143.58589,445.64845,-40.98381,-47.19234,694.73240,11.28846,2.56995,12.28379,0.07000,2.01052,14.50085,4.99220,2.63945,0.28778,15.89964,1.75000,4.64997,9.93212,1.24066,-3.18941,12.57157,16.56840,15.86270,-1.47516,0.14885,2.65400,2.41308,4.69368,4.89197,15.09324,9.57885,0.20213,-0.67140,-1.05929,1.34983,-0.13062,1.42467,-1.49079,-0.20012
"2021Q3",997.50211,3983.28125,492.23902,7.68201,1181.64093,4725.45261,560.44247,204.62006,1145.41659,446.36462,-40.73230,-44.34133,696.85908,4.62662,4.09656,11.32033,0.09000,0.83896,7.89696,7.31928,2.79467,0.24633,11.72277,1.75000,3.63363,8.77199,-1.03114,-3.07315,11.56666,7.72476,1.00603,0.78196,-1.26114,2.75364,2.86468,7.32280,11.40402,8.50672,-1.39968,2.72870,0.12293,-1.42124,0.92214,-0.66557,-0.66384,-4.53752,0.02380
"2021Q4",999.18464,3988.56050,494.26388,7.01986,1186.30469,4730.12457,561.63086,204.50337,1153.61753,447.31579,-40.32652,-46.11885,698.76725,5.27925,5.68867,12.31503,0.08000,-0.41019,4.67196,7.86319,3.33688,-0.78688,11.76433,1.75000,2.92669,8.19127,-3.75549,-3.60383,11.52815,8.09944,1.62313,-0.46676,-2.64860,4.75356,3.80468,32.80376,-7.11007,7.63268,2.20904,1.31109,-0.16343,-1.40564,-2.82934,0.04225,-0.89336,-0.48707,0.04827
"2022Q1",998.68572,3992.06350,498.74451,7.00408,1186.23577,4734.74950,563.33010,204.10237,1153.66100,448.32872,-37.30123,-50.79939,702.84688,3.50300,6.17433,12.57878,0.12000,-0.95600,4.62493,7.92367,4.23954,-0.69099,11.24853,1.75000,3.28354,7.64825,-2.38406,-4.23191,11.88779,17.92252,12.10113,-1.60400,-0.06312,6.79696,4.05172,0.17388,-18.72216,16.31852,0.14319,2.61896,0.03785,-1.05823,0.24616,0.17693,0.11397,-2.18323,0.07272
"2022Q2",998.54435,3993.91682,503.38526,7.82078,1185.21240,4739.39379,565.74824,203.98207,1156.84967,451.46612,-34.34306,-49.81765,707.36733,1.85332,3.81555,13.07743,0.77000,-0.17651,4.64429,5.45953,5.99418,-0.44250,13.26378,2.00000,5.81767,6.64075,-2.62531,-5.22063,12.63493,18.56300,11.83270,-0.48120,3.26681,9.67256,12.54960,12.75468,3.92697,18.08180,-0.71830,3.66784,0.71608,-0.07881,1.48130,0.81575,0.55563,0.23295,0.07272
"2022Q3",999.20081,3995.61552,500.70639,8.37569,1185.50416,4743.25702,568.14122,204.85963,1158.44422,454.75705,-39.72411,-45.80698,705.56602,1.69870,3.08357,8.46737,2.19000,0.69368,3.86323,4.45110,7.69875,0.23957,13.02763,2.66667,8.39243,1.00819,-1.46565,-4.95529,8.70694,-10.71548,-21.52421,3.51024,2.21962,9.57192,13.16372,6.37820,16.04266,-7.20524,-0.14090,-1.82437,1.40558,0.61380,0.37338,0.95129,-0.10944,-1.20953,0.09549
"2022Q4",999.83422,3996.26510,498.52533,7.44678,1189.66542,4746.61775,570.15962,206.03910,1164.71438,456.27147,-43.05810,-45.32621,704.56443,0.64958,1.92615,4.26145,3.65333,0.42692,3.36073,4.12330,8.52876,1.53573,11.09685,3.50000,8.95568,-2.73158,0.79264,-3.98718,5.79718,-8.72424,-13.33595,4.71788,-3.71564,8.07360,6.05768,25.08064,1.92309,-4.00636,-1.12141,-1.67190,1.53481,-0.41496,0.79617,0.64888,-0.40440,-2.59401,0.11902
"2023Q1",1000.38906,3997.96844,497.31051,7.76915,1190.16314,4750.54512,571.58634,205.77723,1165.80592,457.35003,-45.31661,-50.76070,703.08774,1.70334,1.47623,-1.43400,4.51667,0.76507,3.92737,3.94891,8.25624,1.67486,12.14492,4.41667,9.02131,-8.01538,0.03869,-2.06682,0.24086,-4.85928,-9.03407,-1.04748,1.28948,5.70688,4.31424,4.36616,-21.73796,-5.90676,0.39788,-5.49444,0.81633,0.82769,0.43638,-0.03886,-0.60024,0.33942,0.32083
"2023Q2",1000.89888,4000.32297,496.19220,7.15999,1189.24708,4754.57980,572.78585,205.61236,1168.92470,457.84294,-46.94344,-50.82039,701.80456,2.35453,1.60154,-7.19306,4.99000,-0.66079,4.03468,3.79650,7.03761,1.63029,12.07503,4.91667,6.37682,-12.60038,-1.00274,0.02736,-5.56277,-4.47324,-6.50730,-0.65948,-2.43663,4.79804,1.97164,12.47512,-0.23875,-5.13272,0.58148,-7.08452,0.41060,-0.61293,-0.36042,-0.33866,-1.86986,-0.19470,0.08293
"2023Q3",1002.08568,4003.20784,496.41223,7.00163,1189.44813,4758.52377,573.97897,206.16591,1169.32245,459.22074,-48.54974,-46.90349,702.57814,2.88487,1.89808,-4.29416,5.26000,-1.37406,3.94397,3.81669,5.83775,1.30628,10.87823,5.00000,4.46369,-8.82563,-1.09651,0.50184,-2.98788,0.88012,-6.42521,2.21420,-0.63346,4.77248,5.51120,1.59100,15.66758,3.09432,0.82286,-0.01865,0.26123,-0.99778,-0.75880,-0.26575,-0.94370,-0.69607,-0.18809
"2023Q4",1002.87530,4006.24892,495.63145,6.78386,1191.66897,4760.52732,575.21097,205.81431,1175.36134,460.65990,-51.22812,-48.91827,701.44576,3.04108,2.49595,-2.89388,5.33000,-0.66292,2.00355,3.47739,5.05135,-0.22479,10.64696,5.00000,4.38843,-8.17002,-3.59206,0.84398,-3.11867,-3.12312,-10.71351,-1.40640,-0.87108,4.92800,5.75664,24.15556,-8.05911,-4.52952,0.74374,-0.75281,0.06338,0.49343,-2.21487,-0.24793,-1.32138,0.08333,-0.21451
"2024Q1",1003.31143,4009.17129,496.09824,7.07117,1193.46299,4763.82717,575.67754,205.55122,1177.26762,460.74325,-50.84609,-54.83135,701.64946,2.92237,2.80071,-1.21227,5.33000,-0.69798,3.29985,3.32051,4.09120,-0.22601,11.46170,5.00000,3.39322,-5.52948,-4.07065,1.21049,-1.43828,1.86716,1.52809,-1.05236,1.14924,1.86628,0.33340,7.62512,-23.65233,0.81480,0.55572,0.02833,0.01407,-0.22622,-0.21133,-0.57355,-0.23214,0.99645,-0.00293
"2024Q2",1003.21286,4011.48527,495.74550,6.65799,1192.74987,4767.32996,576.73371,205.57521,1179.91918,461.28880,-51.37515,-54.36421,701.32071,2.31398,2.79058,-0.44670,5.27865,-0.50200,3.50279,3.18754,3.94786,-0.03715,10.99448,5.01957,3.44586,-4.43171,-3.54382,1.23448,-0.48385,-1.41096,-2.11621,0.09597,-1.65270,4.22468,2.18222,10.60623,1.86856,-1.31499,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2024Q3",1004.12969,4013.52929,496.54742,6.65505,1192.99966,4770.88149,577.83930,206.27624,1179.84020,462.73449,-52.16455,-50.00938,702.82366,2.04401,2.58036,0.13519,5.22796,-0.34658,3.55153,3.08943,3.86033,0.11033,10.51775,5.03849,3.51375,-3.61481,-3.10588,1.24642,0.24552,3.20768,-3.15761,2.80411,-0.01178,4.42236,5.78275,-0.31592,17.41934,6.01179,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2024Q4",1004.79952,4015.45351,496.20892,6.55795,1195.21178,4774.42431,579.02261,206.03617,1185.41594,464.24564,-54.24043,-51.61841,702.24509,1.92422,2.30115,0.57747,5.17792,-0.22591,3.54281,3.47425,3.81164,0.22186,10.05460,5.05825,3.58574,-3.01232,-2.70014,1.25224,0.79933,-1.35400,-8.30354,-0.96029,-0.38839,4.73326,6.04459,22.30296,-6.43613,-2.31429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2025Q1",1005.18250,4017.32457,497.01187,6.93670,1196.97663,4777.93795,579.46705,205.85436,1186.88649,464.39829,-53.41884,-57.14707,702.86623,1.87106,2.03832,0.91363,5.12853,-0.13447,3.51365,3.52770,3.78951,0.30314,9.61887,5.07932,3.65504,-2.57274,-2.31572,1.25552,1.21677,3.21182,3.28639,-0.72725,1.51500,1.77775,0.61063,5.88222,-22.11464,2.48457,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2025Q2",1005.06034,4019.17205,496.91464,6.59076,1196.22834,4781.41642,580.51880,205.93484,1189.13734,465.00666,-53.63146,-56.31882,702.84948,1.84748,1.92169,1.16914,5.07977,-0.06724,3.47846,3.52161,3.78509,0.35963,9.21816,5.10161,3.71785,-2.25632,-1.95461,1.25827,1.52877,-0.38892,-0.85051,0.32195,-1.38377,4.20700,2.43345,9.00337,3.31301,-0.06697,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2025Q3",1005.96670,4021.00906,497.91077,6.63529,1196.44268,4784.85944,581.63137,206.67254,1188.69607,466.50681,-54.19697,-51.63015,704.58331,1.83701,1.86994,1.36335,5.03164,-0.01976,3.44302,3.49449,3.79207,0.39630,8.85587,5.12473,3.77231,-2.03242,-1.62078,1.26149,1.75965,3.98450,-2.26203,2.95079,0.17814,4.45028,6.00060,-1.76507,18.75465,6.93529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2025Q4",1006.63189,4022.84143,497.71988,6.56981,1198.62142,4788.26908,582.82862,206.45364,1193.94867,468.06350,-56.11801,-52.93550,704.17352,1.83237,1.84698,1.51096,4.98413,0.01186,3.40964,3.46119,3.80600,0.41747,8.53274,5.14810,3.81786,-1.87757,-1.31709,1.26552,1.92843,-0.76356,-7.68414,-0.87561,-0.26194,4.78899,6.22676,21.01042,-5.22139,-1.63917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2026Q1",1007.01280,4024.67173,498.63503,6.96761,1200.35584,4791.64829,583.29085,206.28117,1195.13429,468.25300,-55.19267,-58.19185,704.91619,1.83031,1.83679,1.62316,4.93723,0.03091,3.37921,3.42758,3.82380,0.42681,8.24779,5.17115,3.85471,-1.77383,-1.04479,1.27030,2.04997,3.66060,3.70136,-0.68989,1.59122,1.84892,0.75802,4.74244,-21.02541,2.97071,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2026Q2",1006.88973,4026.50112,498.62307,6.63097,1199.58034,4795.00030,584.36214,206.36220,1197.13641,468.89021,-55.33901,-57.12254,704.98527,1.82939,1.83227,1.70843,4.89094,0.04021,3.35201,3.39597,3.84334,0.42736,7.99907,5.19332,3.88355,-1.70755,-0.80373,1.27556,2.13579,-0.04782,-0.58538,0.32414,-1.34657,4.28517,2.54883,8.00850,4.27725,0.27632,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2026Q3",1007.79569,4028.33011,499.68402,6.67739,1199.77072,4798.32833,585.49460,207.09411,1196.48015,470.41213,-55.86538,-52.22297,706.77813,1.82898,1.83026,1.77325,4.84524,0.04209,3.32803,3.36722,3.86323,0.42157,7.78408,5.21411,3.90533,-1.66841,-0.59282,1.28092,2.19482,4.24377,-2.10548,2.92765,0.18567,4.52985,6.08769,-2.62503,19.59827,7.17142,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2026Q4",1008.46069,4030.15891,499.54239,6.60829,1201.92856,4801.63546,586.71120,206.86505,1201.54876,471.98456,-57.76666,-53.34587,706.40744,1.82880,1.82937,1.82251,4.80013,0.03848,3.30714,3.34160,3.88258,0.41141,7.60009,5.23313,3.92106,-1.64865,-0.41037,1.28599,2.23393,-0.56650,-7.60512,-0.91624,-0.27641,4.86639,6.28970,20.27443,-4.49159,-1.48274,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2027Q1",1008.84153,4031.98764,500.49499,6.99855,1203.64495,4804.92457,587.19170,206.67958,1202.57858,472.18479,-56.83515,-58.44619,707.17456,1.82872,1.82898,1.85996,4.75561,0.03094,3.28911,3.31907,3.90085,0.39841,7.44430,5.25006,3.93179,-1.64249,-0.25433,1.29038,2.25837,3.81038,3.72604,-0.74191,1.56106,1.92201,0.80095,4.11928,-20.40126,3.06848,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2027Q2",1008.71842,4033.81633,500.51149,6.65171,1202.85407,4808.19830,588.27990,206.74593,1204.45041,472.82871,-56.98463,-57.24506,707.25742,1.82869,1.82880,1.88842,4.71165,0.02074,3.27373,3.29950,3.91776,0.38373,7.31400,5.26469,3.93850,-1.64562,-0.12251,1.29376,2.27215,0.06603,-0.59790,0.26540,-1.38735,4.35280,2.57568,7.48733,4.80452,0.33143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2027Q3",1009.62436,4035.64500,501.59407,6.68629,1203.03147,4811.45905,589.42779,207.46235,1203.68679,474.35423,-57.52028,-52.23567,709.05642,1.82867,1.82872,1.91005,4.66826,0.00891,3.26075,3.28268,3.93319,0.36824,7.20663,5.27687,3.94210,-1.65490,-0.01269,1.29585,2.27829,4.33030,-2.14261,2.86570,0.13832,4.59157,6.10207,-3.05450,20.03755,7.19600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2027Q4",1010.28936,4037.47367,501.46889,6.60452,1205.17850,4814.70899,590.65834,207.21764,1208.66855,475.92793,-59.43472,-53.26858,708.68653,1.82867,1.82869,1.92650,4.62543,-0.00377,3.24994,3.26838,3.94714,0.35259,7.11979,5.28654,3.94337,-1.66806,0.07729,1.29644,2.27908,-0.50073,-7.65776,-0.97885,-0.32711,4.92219,6.29480,19.92705,-4.13163,-1.47958,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2028Q1",1010.67019,4039.30233,502.43398,6.98189,1206.88604,4817.95008,591.15138,207.01679,1209.62983,476.12781,-58.51862,-58.29667,709.45077,1.82866,1.82867,1.93899,4.58315,-0.01666,3.24108,3.25638,3.95968,0.33722,7.05125,5.29369,3.94302,-1.68347,0.14952,1.29538,2.27621,3.86037,3.66439,-0.80338,1.50949,1.97217,0.79955,3.84513,-20.11237,3.05700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2028Q2",1010.54708,4041.13099,502.45999,6.62242,1206.08805,4821.18405,592.25083,207.06837,1211.44940,476.77035,-58.68462,-57.03914,709.52835,1.82866,1.82867,1.94849,4.54142,-0.02929,3.23398,3.24644,3.97093,0.32244,6.99899,5.29837,3.94164,-1.70000,0.20591,1.29257,2.27093,0.10403,-0.66401,0.20629,-1.43788,4.39779,2.57014,7.27829,5.03011,0.31032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2028Q3",1011.45302,4042.95965,503.54978,6.64499,1206.25989,4824.41247,593.40881,207.77080,1210.64795,478.29394,-59.23714,-51.98739,711.32058,1.82866,1.82866,1.95571,4.50022,-0.04131,3.22842,3.23836,3.98102,0.30845,6.96116,5.30067,3.93971,-1.71686,0.24828,1.28799,2.26416,4.35918,-2.21007,2.80973,0.09026,4.63193,6.09436,-3.20583,20.20703,7.16891,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2028Q4",1012.11802,4044.78832,503.43009,6.55207,1208.40275,4827.63673,594.64844,207.51298,1215.60462,479.86558,-61.16827,-52.99029,710.94307,1.82866,1.82866,1.96120,4.45956,-0.05245,3.22425,3.23193,3.99010,0.29535,6.93607,5.30070,3.93765,-1.73355,0.27828,1.28163,2.25655,-0.47878,-7.72452,-1.03126,-0.37168,4.95850,6.28654,19.82668,-4.01163,-1.51004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2029Q1",1012.49885,4046.61698,504.39935,6.91935,1210.10735,4830.85803,595.14969,207.29998,1216.55202,480.06359,-60.26837,-57.99924,711.69933,1.82866,1.82866,1.96537,4.41942,-0.06254,3.22131,3.22699,3.99831,0.28319,6.92219,5.29861,3.93577,-1.74975,0.29743,1.27353,2.24856,3.87706,3.59958,-0.85202,1.46914,2.00502,0.79204,3.78961,-20.03578,3.02504,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2029Q2",1012.37574,4048.44564,504.42853,6.55096,1209.30749,4834.07748,596.25662,207.34033,1218.36753,480.70468,-60.44991,-56.73204,711.76886,1.82866,1.82866,1.96854,4.37979,-0.07146,3.21944,3.22336,4.00579,0.27197,6.91813,5.29456,3.93433,-1.76529,0.30711,1.26377,2.24051,0.11671,-0.72613,0.16142,-1.47356,4.42772,2.56439,7.26206,5.06881,0.27813,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2029Q3",1013.28169,4050.27430,505.52073,6.56584,1209.47842,4837.29600,597.42149,208.03246,1217.57058,482.22747,-61.01720,-51.67882,713.55320,1.82866,1.82866,1.97095,4.34068,-0.07915,3.21853,3.22088,4.01268,0.26166,6.92263,5.28871,3.93353,-1.78006,0.30857,1.25244,2.23261,4.36882,-2.26917,2.76851,0.05951,4.65946,6.09114,-3.18782,20.21287,7.13733,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2029Q4",1013.94668,4052.10296,505.40287,6.46649,1211.62119,4840.51444,598.66751,207.76521,1222.53918,483.79907,-62.96233,-52.68734,713.16808,1.82866,1.82866,1.97278,4.30206,-0.08558,3.21844,3.21943,4.01907,0.25223,6.93456,5.28125,3.93349,-1.79406,0.30295,1.23966,2.22501,-0.47145,-7.78052,-1.06901,-0.39741,4.98408,6.28639,19.87438,-4.03410,-1.54046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2030Q1",1014.32751,4053.93162,506.37353,6.82859,1213.32642,4843.73352,599.17477,207.54357,1223.50489,483.99790,-62.07568,-57.70795,713.91710,1.82866,1.82866,1.97417,4.26395,-0.09076,3.21908,3.21887,4.02508,0.24359,6.95287,5.27233,3.93431,-1.80731,0.29128,1.22555,2.21777,3.88262,3.54659,-0.88655,1.44840,2.02905,0.79534,3.86286,-20.08245,2.99608,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2030Q2",1014.20440,4055.76028,506.40376,6.45623,1212.52783,4846.95386,600.28741,207.57604,1225.34417,484.64074,-62.26976,-56.45755,713.97980,1.82866,1.82866,1.97523,4.22633,-0.09473,3.22034,3.21910,4.03079,0.23570,6.97664,5.26215,3.93606,-1.81985,0.27449,1.21023,2.21093,0.12094,-0.77630,0.12985,-1.48943,4.45055,2.57136,7.35712,5.00163,0.25079,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2030Q3",1015.11035,4057.58894,507.49677,6.46831,1212.70055,4850.17600,601.45775,208.26094,1224.57559,486.16621,-62.84895,-51.42543,715.75771,1.82866,1.82866,1.97604,4.18919,-0.09753,3.22214,3.22000,4.03627,0.22848,7.00501,5.25085,3.93874,-1.83175,0.25339,1.19386,2.20451,4.37204,-2.31678,2.73961,0.04831,4.68138,6.10187,-3.07432,20.12849,7.11165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2030Q4",1015.77534,4059.41761,507.37952,6.36727,1214.84558,4853.40039,602.70909,207.98706,1229.57641,487.74143,-64.80542,-52.45861,715.36658,1.82866,1.82866,1.97665,4.15253,-0.09922,3.22439,3.22149,4.04158,0.22185,7.03724,5.23861,3.94236,-1.84309,0.22874,1.17655,2.19850,-0.46901,-7.82585,-1.09551,-0.40418,5.00535,6.30089,20.00329,-4.13272,-1.56452,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2031Q1",1016.15618,4061.24627,508.35064,6.72871,1216.55345,4856.62741,603.22156,207.75933,1230.57752,487.94481,-63.92960,-57.50678,716.10997,1.82866,1.82866,1.97711,4.11634,-0.09988,3.22703,3.22347,4.04679,0.21576,7.07263,5.22557,3.94691,-1.85392,0.20118,1.15845,2.19287,3.88448,3.50327,-0.91092,1.44577,2.04986,0.81351,4.00445,-20.19268,2.97356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2031Q2",1016.03306,4063.07493,508.38123,6.35665,1215.75781,4859.85740,604.33932,207.78617,1232.45476,488.59307,-64.13407,-56.28624,716.16740,1.82866,1.82866,1.97747,4.08062,-0.09958,3.22998,3.22588,4.05191,0.21013,7.11059,5.21187,3.95233,-1.86432,0.17131,1.13969,2.18760,0.12235,-0.81790,0.10735,-1.48823,4.47106,2.59306,7.50895,4.88214,0.22970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2031Q3",1016.93901,4064.90359,509.47450,6.36990,1215.93375,4863.09060,605.51475,208.46586,1231.72616,490.12480,-64.72330,-51.28579,717.94036,1.82866,1.82866,1.97773,4.04536,-0.09841,3.23320,3.22865,4.05700,0.20492,7.15057,5.19763,3.95859,-1.87434,0.13963,1.12038,2.18266,4.37311,-2.35689,2.71876,0.05301,4.70172,6.12690,-2.91441,20.00179,7.09187,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
