"Variables ->","ln_y_star","ln_y_star_sm","ln_ipei","ln_cpi_nosub","ln_y","ln_y_sm","ln_cpi_sub","ln_s","ln_bm","ln_cpi","ln_z","ln_v","ln_ipei_q","d4_ln_y_star","d4_ln_y_star_sm","d4_ln_ipei","i_star","d4_ln_cpi_nosub","d4_ln_y","d4_ln_y_sm","d4_ln_cpi_sub","d4_ln_s","d4_ln_bm","i","d4_ln_cpi","d4_ln_z","d4_ln_v","r","d4_ln_ipei_q","dla_ipei","dla_z","dla_s","dla_cpi_nosub","dla_cpi_sub","dla_cpi","dla_bm","dla_v","dla_ipei_q","s_d4_ln_y_star","s_d4_ln_ipei","s_i_star","s_d4_ln_cpi_nosub","s_d4_ln_y","s_d4_ln_cpi_sub","s_d4_ln_s","s_d4_ln_bm","s_i"
"2005Q4",968.88515,3871.82637,472.38446,0.67069,1127.54751,4504.49764,497.51997,203.25153,989.74180,376.97313,0.30754,-5.23768,675.63599,3.67893,3.19999,8.48274,4.04667,0.62137,5.59656,5.22699,6.64269,-1.70878,15.93912,3.90152,7.26406,0.13127,-3.69987,-2.81404,6.77396,2.59605,-4.30174,1.74751,0.71945,7.13077,9.75284,27.25954,-0.83786,4.34356,1.11206,1.11397,0.36883,-0.21251,0.12476,0.17138,-0.87738,0.68011,0.10053
"2006Q1",970.22156,3874.98889,472.46878,0.06956,1132.85217,4509.29589,499.81227,203.03386,995.52633,378.00619,0.05105,-10.38028,675.50264,3.16252,3.35068,6.16200,4.66333,0.33635,4.79824,5.24266,6.93465,-1.08524,16.42679,4.25000,7.27100,-1.85789,-4.69390,-2.39131,5.07676,0.33726,-1.02597,-0.87066,-2.40452,9.16924,4.13223,23.13812,-20.57038,-0.53341,0.52943,-0.63295,0.59700,-0.46415,-0.19027,0.09198,-0.45498,1.97134,-0.03342
"2006Q2",970.48049,3877.91865,475.37758,0.58158,1128.22461,4512.17046,501.15338,202.72693,999.06761,379.75083,1.79461,-14.12720,678.10451,2.92976,3.32446,6.73207,4.98667,0.49930,2.87457,4.69378,6.77920,-0.13167,17.19632,4.45152,7.27850,-0.17880,-7.54255,-2.16279,6.60040,11.63520,6.97425,-1.22773,2.04807,5.36443,6.97856,14.16512,-14.98772,10.40748,0.52118,1.52123,0.31943,-0.21194,-1.82609,-0.14355,0.50110,2.97018,-0.05122
"2006Q3",970.62980,3880.21699,476.42135,0.34632,1129.95008,4518.57437,502.24951,202.68299,1000.46113,380.90265,-0.57503,-9.64628,679.10434,2.29834,3.01739,4.68590,5.32000,-0.14451,6.40391,4.91832,6.51223,-0.13167,17.53421,4.92857,6.36773,-1.95800,-4.61807,-1.29182,4.55423,4.17509,-9.47854,-0.17579,-0.94102,4.38450,4.60729,5.57407,17.92369,3.99930,-0.00903,-0.51807,0.35847,-0.84087,2.64028,-0.44773,-0.95605,1.55430,0.15303
"2006Q4",971.48602,3882.81786,473.52038,-0.46397,1135.09617,4526.12303,503.22731,202.90249,1009.96415,381.54582,-4.61293,-12.20402,676.42287,2.60087,2.74787,1.13592,5.26333,-1.13466,7.54866,5.40635,5.70734,-0.34904,20.22234,5.00000,4.57269,-4.92047,-6.96634,-0.41315,0.78687,-11.60388,-16.15162,0.87800,-3.24116,3.91121,2.57267,38.01207,-10.23094,-10.72588,0.56801,-3.10609,-0.08173,-1.02112,1.77686,-0.74243,-1.14058,4.07704,0.01377
"2007Q1",971.78625,3884.38256,474.06524,0.82896,1138.89687,4532.16772,505.46568,203.99202,1013.89362,384.41899,-3.04774,-17.04946,678.05726,1.56470,2.34842,1.59646,5.34667,0.75940,6.04469,5.71796,5.65341,0.95816,18.36728,5.00758,6.41281,-3.09879,-6.66918,-0.32142,2.55462,2.17944,6.26075,4.35814,5.17171,8.95350,11.49272,15.71788,-19.38176,6.53758,-0.59969,0.63702,0.15707,1.30357,1.32586,-0.23297,1.74738,0.58820,-0.10498
"2007Q2",972.39601,3886.29808,477.44304,0.44959,1135.30677,4539.24988,506.85301,203.60097,1014.44289,385.31846,-0.96552,-16.72070,681.04401,1.91552,2.09486,2.06546,5.29333,-0.13199,7.08216,6.76986,5.69962,0.87404,15.37528,5.42857,5.56763,-2.76013,-2.59349,0.09486,2.93950,13.51119,8.32890,-1.56420,-1.51748,5.54929,3.59786,2.19708,1.31505,11.94699,0.20162,0.19669,-0.03658,-1.08467,1.78035,0.12752,-0.82728,-0.52255,0.14603
"2007Q3",972.97054,3888.63882,479.62026,0.39641,1135.61336,4544.91317,508.37785,203.86173,1017.91521,387.08107,-2.32571,-15.30874,683.48199,2.34074,2.10546,3.19891,4.94000,0.05008,5.66329,6.58470,6.12834,1.17874,17.45408,5.50833,6.17843,-1.75069,-5.66245,-0.26978,4.37765,8.70891,-5.44078,1.04303,-0.21273,6.09937,7.05045,13.88929,5.64784,9.75194,0.47432,0.80836,-0.35282,-0.07055,0.05989,0.53757,0.51210,4.56232,0.00192
"2007Q4",973.59679,3890.74960,483.24730,0.80463,1139.85803,4549.67503,510.14369,203.64333,1020.15014,389.73080,-1.06155,-10.71177,686.89063,2.11077,1.98293,9.72692,4.10667,1.26860,4.76186,5.88800,6.91638,0.74084,10.18600,6.01569,8.18498,3.55138,1.49224,-0.73712,10.46776,14.50816,5.05667,-0.87361,1.63292,7.06336,10.59890,8.93973,18.38785,13.63456,0.05948,6.87433,-0.77686,0.49805,0.03656,0.75178,0.93119,-3.58510,0.16304
"2008Q1",973.16904,3892.13238,486.78978,1.50712,1141.78409,4552.56225,513.17542,203.94774,1020.48301,392.80690,1.92278,-13.04189,690.73752,1.38279,1.93746,12.72454,2.91333,0.67817,2.88722,5.09863,7.70974,-0.04428,6.58939,6.51190,8.38791,4.97052,4.00757,-0.97185,12.68026,14.16990,11.93730,1.21766,2.80996,12.12693,12.30440,1.33146,-9.32046,15.38757,-0.56853,5.90050,-1.10441,-0.77223,-0.92440,0.77838,-0.30751,-1.06871,0.26320
"2008Q2",973.76278,3893.49915,494.21054,2.94650,1140.91759,4558.17306,515.73189,201.31056,1017.84975,396.69426,4.63269,-5.63785,695.52110,1.36677,1.80027,16.76750,2.27333,2.49691,5.61082,4.73080,8.87888,-2.29041,3.40686,6.75000,11.37580,5.59821,11.08284,-1.77526,14.47709,29.68303,10.83963,-10.54873,5.75751,10.22587,15.54943,-10.53304,29.61615,19.13430,-0.26804,7.68169,-0.57195,1.41163,3.06804,0.61868,-0.36798,-1.41156,-0.31533
"2008Q3",973.23611,3893.76472,495.22598,3.34308,1138.72749,4561.28719,518.11954,200.64189,1019.92091,399.76944,0.31848,-4.45861,695.86787,0.26557,1.28147,15.60572,2.02000,2.94667,3.11413,4.09351,9.74169,-3.21984,2.00570,7.12681,12.68836,2.64419,10.85012,-1.74118,12.38588,4.06179,-17.25683,-2.67468,1.58631,9.55060,12.30072,8.28464,4.71696,1.38711,-1.36228,4.58504,-0.12959,0.62498,0.60518,0.41636,-0.82186,0.40816,-0.19652
"2008Q4",971.02304,3891.19097,479.71842,1.76094,1142.67018,4564.09934,519.66687,203.16036,1022.57571,400.21028,-14.59658,-0.80200,682.87878,-2.57375,0.11034,-3.52889,0.29333,0.95630,2.81215,3.60608,9.52318,-0.48297,2.42556,7.25000,10.47948,-13.53503,9.90977,0.60743,-4.01185,-62.03026,-59.66024,10.07388,-6.32857,6.18933,1.76338,10.61919,14.62644,-51.95638,-3.72283,-12.00336,-1.52323,-0.05581,2.37629,-0.14813,1.21356,-0.29922,0.20683
"2009Q1",969.88161,3887.90354,473.12340,0.17563,1141.66326,4563.97852,520.76008,207.47835,1020.67395,399.06006,-15.79766,-5.76900,680.60174,-3.28743,-1.05721,-13.66638,0.20333,-1.33150,-0.12083,2.85407,7.58466,3.53060,0.19094,6.87727,6.25316,-17.72044,7.27289,2.57034,-10.13578,-26.38008,-4.80430,17.27194,-6.34123,4.37284,-4.60088,-7.60701,-19.86799,-9.10814,-3.20209,-9.51782,0.07683,-1.13658,-0.61909,-0.76865,1.36616,-3.17998,-0.07415
"2009Q2",969.70229,3883.84305,476.36251,-0.54159,1139.95989,4563.02082,521.36739,209.26846,1025.48527,398.84167,-10.89295,-8.59557,685.63097,-4.06049,-2.41403,-17.84803,0.20333,-3.48809,-0.95770,1.21194,5.63550,7.95790,7.63552,5.80303,2.14741,-15.52563,-2.95771,2.87685,-9.89013,12.95644,19.61883,7.16044,-2.86889,2.42925,-0.87358,19.24525,-11.30627,20.11688,-3.66486,-6.46223,0.21323,-1.56330,0.15156,-0.44646,2.27927,4.42171,-0.25829
"2009Q3",970.05326,3880.66020,479.02925,-0.97181,1140.10337,4564.39669,522.09956,211.05930,1027.18022,399.43457,-9.44087,-6.36203,690.08855,-3.18285,-3.27613,-16.19674,0.13333,-4.31489,1.37587,0.77737,3.98002,10.41741,7.25931,4.86430,-0.33487,-9.75935,-1.90342,2.73371,-5.77933,10.66695,5.80833,7.16337,-1.72086,2.92865,2.37160,6.77980,8.93415,17.83032,-2.45112,-2.87068,0.07696,-1.08044,1.45601,-0.34214,2.06278,-3.00123,-0.19648
"2009Q4",971.12853,3880.76569,481.38411,-1.83756,1144.85779,4566.58430,522.74986,211.94602,1031.41000,399.69478,-7.22822,-4.36570,693.33013,0.10549,-2.60632,1.66570,0.09667,-3.59849,2.18761,0.62124,3.08299,8.78566,8.83429,4.50000,-0.51550,7.36836,-3.56370,0.88382,10.45135,9.41947,8.85059,3.54687,-3.46299,2.60121,1.04085,16.91913,7.98533,12.96634,0.45566,11.70631,-0.01949,-0.91497,-0.68725,0.09448,0.60172,0.14301,0.17953
"2010Q1",971.61153,3882.49561,483.28334,-0.58185,1144.63700,4569.55804,524.09484,210.15367,1033.37777,401.63734,-6.29714,-12.16432,693.43702,1.72992,-1.35198,10.15995,0.11333,-0.75748,2.97374,1.39488,3.33476,2.67533,12.70381,4.50000,2.57728,9.50052,-6.39532,-0.25667,12.83527,7.59692,3.72431,-7.16937,5.02282,5.37991,7.77025,7.87107,-31.19449,0.42755,0.65043,7.91019,0.00139,1.58709,-0.02685,-0.12521,-2.67361,3.36998,0.12539
"2010Q2",972.57475,3885.36807,483.79471,-0.62270,1143.04185,4572.64000,525.15399,208.02744,1032.45866,402.54715,-8.48836,-8.70041,691.82215,2.87246,0.38125,7.43221,0.16000,-0.08111,3.08196,2.40480,3.78659,-1.24102,6.97339,4.50000,3.70548,2.40459,-0.10484,-0.05960,6.19118,2.04548,-8.76486,-8.50496,-0.16340,4.23659,3.63924,-3.67642,13.85564,-6.45947,1.08673,-0.91778,-0.04216,0.48976,-1.24237,-0.12075,-3.06245,-4.50929,-0.09937
"2010Q3",973.34285,3888.65766,483.08402,-0.97926,1141.89136,4574.42800,526.02078,208.40070,1034.12125,403.34833,-11.96591,-7.59384,691.48473,3.28959,1.99937,4.05478,0.18000,-0.00746,1.78800,2.50783,3.92122,-2.65860,6.94103,4.50000,3.91377,-2.52504,-1.23181,0.23843,1.39618,-2.84276,-13.91021,1.49307,-1.42626,3.46718,3.20473,6.65034,4.42629,-1.34969,1.00712,-2.38127,-0.07018,0.28344,-2.25446,-0.06982,-1.39280,0.02061,0.10928
"2010Q4",973.86660,3891.39572,485.87716,-1.06153,1148.05262,4577.62283,526.90082,208.10978,1038.71161,404.62177,-10.72237,-4.32151,693.98694,2.73806,2.65751,4.49305,0.17667,0.77603,3.19484,2.75963,4.15096,-3.83623,7.30161,4.50000,4.92699,-3.49415,0.04419,0.05655,0.65681,11.17254,4.97416,-1.16367,-0.32906,3.52017,5.09374,18.36146,13.08931,10.00887,0.27424,0.89873,-0.02651,0.73648,0.42701,-0.00730,-0.88045,0.05244,0.00831
"2011Q1",973.62871,3893.41291,490.86558,-0.02885,1148.54381,4581.52965,528.39011,205.78772,1043.62698,406.48561,-7.37613,-14.21144,696.65330,2.01718,2.72932,7.58223,0.14333,0.55300,3.90681,2.99290,4.29528,-4.36595,10.24921,4.50000,4.84827,-1.07899,-2.04712,-0.46716,3.21628,19.95367,13.38494,-9.28824,4.13071,5.95716,7.45539,19.66148,-39.55973,10.66543,-0.20685,4.04785,-0.00774,-0.41838,0.86498,-0.05573,-1.03267,2.75273,0.06460
"2011Q2",974.30312,3895.14128,495.61267,0.63489,1147.44653,4585.93433,529.90843,203.98781,1043.85147,408.55919,-5.46447,-10.93410,699.60048,1.72837,2.44330,11.81796,0.08667,1.25759,4.40468,3.32358,4.75444,-4.03962,11.39281,4.75000,6.01204,3.02389,-2.23368,-0.98124,7.77833,18.98838,7.64667,-7.19965,2.65498,6.07326,8.29429,0.89795,13.10939,11.78873,-0.18225,6.16480,-0.02259,0.21483,1.08528,-0.04134,0.34432,1.80651,0.29499
"2011Q3",974.28081,3896.07924,495.16485,0.87908,1147.46804,4591.51100,531.21164,205.58195,1042.45313,410.39754,-7.89470,-5.15819,700.74680,0.93796,1.85539,12.08083,0.08333,1.85835,5.57667,4.27075,5.19086,-2.81876,8.33188,4.91667,7.04921,4.07121,2.43565,-1.01055,9.26207,-1.79127,-9.72092,6.37654,0.97675,5.21285,7.35340,-5.59335,23.10362,4.58526,-0.84710,4.04226,0.06586,0.36333,2.58397,-0.34983,1.01147,-2.28926,0.13665
"2011Q4",975.39778,3897.61042,494.95567,-0.37399,1151.61094,4595.06931,532.32324,205.66807,1046.60516,410.73172,-9.50799,-3.23433,700.62374,1.53118,1.55367,9.07851,0.07667,0.68754,3.55832,4.36162,5.42242,-2.44171,7.89355,5.50000,6.10996,1.21438,1.08718,-0.22711,6.63680,-0.83675,-6.45316,0.34451,-5.01228,4.44640,1.33674,16.60813,7.69545,-0.49224,0.08976,0.16418,-0.02142,-0.90595,-0.84934,-0.10635,-0.70701,0.46299,0.59893
"2012Q1",976.23271,3900.21442,495.64573,-0.10289,1152.28897,4598.81447,533.46194,205.06901,1049.20403,411.48340,-8.38652,-10.97152,700.71473,2.60400,1.70038,4.78015,0.10000,-0.07404,3.74515,4.32120,5.07182,-0.71872,5.57705,5.50000,4.99779,-1.01039,3.23992,0.51804,4.06143,2.76025,4.48585,-2.39628,1.08440,4.55480,3.00671,10.39549,-30.94876,0.36398,0.90468,-2.69907,-0.06195,-0.43242,-0.58616,-0.48615,0.97288,-1.70794,0.22562
"2012Q2",976.67797,3902.58927,494.83030,-0.27998,1150.09177,4601.45971,534.63077,205.28239,1047.76254,412.36666,-9.67461,-7.47758,700.11268,2.37485,1.86200,-0.78237,0.13667,-0.91487,2.64524,3.88134,4.72234,1.29457,3.91107,5.50000,3.80747,-4.21014,3.45651,1.38479,0.51220,-3.26172,-5.15233,0.85352,-0.70836,4.67532,3.53302,-5.76599,13.97575,-2.40820,0.20910,-4.82144,-0.01078,-0.38009,-1.04776,-0.22279,1.17419,-2.12561,0.34556
"2012Q3",976.82232,3905.13078,493.31136,-0.88855,1149.94572,4603.93739,535.88712,206.59836,1048.08090,413.30538,-13.40725,-3.63280,699.90972,2.54151,2.26289,-1.85350,0.11667,-1.76763,2.47768,3.10660,4.67548,1.01642,5.62777,5.00000,2.90784,-5.51256,1.52539,0.94109,-0.83708,-6.07577,-14.93059,5.26391,-2.43429,5.02539,3.75491,1.27346,15.37912,-0.81186,0.47539,-2.30848,-0.07321,-0.68011,-0.96835,0.38376,-0.70957,0.88143,-0.22258
"2012Q4",976.93789,3906.67089,493.98454,-1.84372,1155.10812,4607.43457,537.04226,206.43274,1056.28858,413.98101,-14.43347,-4.70155,700.41727,1.54011,2.26512,-0.97113,0.14333,-1.46973,3.49718,3.09131,4.71902,0.76466,9.68342,5.00000,3.24929,-4.92549,-1.46722,0.71270,-0.20647,2.69273,-4.10488,-0.66250,-3.82067,4.62057,2.70252,32.83074,-4.27500,2.03022,-0.59847,0.10116,0.05946,0.08660,1.17666,0.25660,-0.20043,2.44534,0.27485
"2013Q1",977.91934,3908.35751,494.40874,-0.94312,1155.17636,4610.32196,538.34569,205.96545,1057.41630,415.52692,-13.61082,-11.41265,700.37419,1.68662,2.03577,-1.23699,0.12667,-0.84023,2.88739,2.87687,4.88375,0.89645,8.21227,5.00000,4.04352,-5.22429,-0.44113,0.69622,-0.34054,1.69681,3.29063,-1.86913,3.60239,5.21372,6.18362,4.51088,-26.84439,-0.17232,-0.01659,-1.19759,-0.03032,0.46080,-0.51573,0.36399,0.32948,-1.40710,0.16892
"2013Q2",978.18678,3909.86632,493.40381,-0.73742,1154.44368,4614.67387,539.39097,205.45497,1058.55720,416.66942,-15.68870,-9.16014,698.85879,1.50881,1.81926,-1.42648,0.10000,-0.45744,4.35191,3.30354,4.76020,0.17259,10.79466,5.25000,4.30276,-6.01409,-1.68256,0.99714,-1.25390,-4.01970,-8.31153,-2.04193,0.82282,4.18111,4.56999,4.56358,9.01005,-6.06163,-0.25810,-1.02663,-0.02290,0.34187,1.44323,0.03840,-0.50022,2.01899,0.39535
"2013Q3",979.03468,3912.07869,493.29011,-0.79222,1153.63733,4618.36548,540.14933,206.47313,1058.00543,417.66392,-17.81594,-5.60351,699.76324,2.21236,1.73698,-0.02125,0.07333,0.09633,3.69162,3.60702,4.26221,-0.12523,9.92454,5.25000,4.35854,-4.40869,-1.97071,1.19005,-0.14648,-0.45482,-8.50898,4.07264,-0.21923,3.03346,3.97803,-2.20706,14.22652,3.61782,0.52276,-0.07351,-0.07242,0.41172,-0.54121,-0.27607,0.07470,0.17114,0.17281
"2013Q4",979.90211,3915.04291,492.44619,-1.38326,1157.91738,4621.17475,540.87883,206.76928,1062.10762,418.27804,-19.47184,-3.87476,699.21547,2.96422,2.09300,-1.53834,0.07000,0.46046,2.80927,3.43505,3.83657,0.33654,5.81904,5.00000,4.29703,-5.03837,0.82679,1.48679,-1.20180,-3.37566,-6.62358,1.18459,-2.36414,2.91798,2.45646,16.40876,6.91499,-2.19107,0.96874,-2.87790,-0.09395,0.56306,-1.55542,-0.24340,0.72239,-2.87946,-0.06618
"2014Q1",979.55682,3916.68039,493.48581,-0.67412,1159.25639,4625.25479,541.64155,205.15349,1057.59359,419.09178,-18.64157,-4.21403,698.63930,1.63748,2.08072,-0.92292,0.06333,0.26900,4.08003,3.73321,3.29586,-0.81196,0.17728,5.00000,3.56486,-5.03075,7.19862,1.90454,-1.73489,4.15848,3.32109,-6.46315,2.83654,3.05091,3.25496,-18.05615,-1.35710,-2.30467,-0.68488,-0.00064,0.03126,-0.05061,1.66409,-0.44539,-1.19736,-6.50307,0.02892
"2014Q2",980.84018,3919.33380,493.83539,-0.65214,1158.66387,4629.47498,542.46277,204.89751,1061.46650,419.82650,-18.88639,-4.77745,698.73290,2.65341,2.36687,0.43157,0.08667,0.08528,4.22019,3.70028,3.07181,-0.55746,2.90931,4.75000,3.15709,-3.19769,4.38269,1.55187,-0.12588,1.39829,-0.97930,-1.02391,0.08794,3.28489,2.93888,15.49167,-2.25364,0.37438,0.90786,-0.24960,-0.05020,0.09370,0.31881,-0.05792,0.53564,1.09406,0.06300
"2014Q3",982.04809,3922.34720,493.05166,-0.33193,1157.85526,4633.69290,543.15023,204.98298,1063.15606,421.12512,-22.54544,-3.53532,698.03464,3.01340,2.56713,-0.23845,0.07333,0.46030,4.21792,3.83185,3.00090,-1.49015,5.15063,4.50000,3.46119,-4.72950,2.06819,1.35909,-1.72860,-3.13492,-14.63620,0.34187,1.28085,2.74981,5.19446,6.75822,4.96851,-2.79305,0.82617,-1.77983,-0.08858,0.68203,0.24794,-0.07312,-0.36663,1.09615,-0.03729
"2014Q4",982.55260,3924.99769,488.94896,-1.00838,1162.77263,4638.54815,543.76992,203.20861,1067.02204,421.54401,-29.42084,-1.04283,692.15757,2.65049,2.48870,-3.49724,0.07000,0.37488,4.85525,4.34335,2.89110,-3.56067,4.91442,4.33333,3.26597,-9.94900,2.83193,1.62366,-7.05790,-16.41080,-27.50159,-7.09748,-2.70583,2.47878,1.67558,15.46393,9.96993,-23.50828,0.30675,-4.19658,-0.05465,0.42235,1.09835,-0.10352,-2.20092,-1.32062,-0.13270
