"Variables ->","ln_y_star","ln_y_star_sm","ln_ipei","ln_cpi_nosub","ln_y","ln_y_sm","ln_cpi_sub","ln_s","ln_bm","ln_cpi","ln_z","ln_v","ln_ipei_q","d4_ln_y_star","d4_ln_y_star_sm","d4_ln_ipei","i_star","d4_ln_cpi_nosub","d4_ln_y","d4_ln_y_sm","d4_ln_cpi_sub","d4_ln_s","d4_ln_bm","i","d4_ln_cpi","d4_ln_z","d4_ln_v","r","d4_ln_ipei_q","dla_ipei","dla_z","dla_s","dla_cpi_nosub","dla_cpi_sub","dla_cpi","dla_bm","dla_v","dla_ipei_q","s_d4_ln_y_star","s_d4_ln_ipei","s_i_star","s_d4_ln_cpi_nosub","s_d4_ln_y","s_d4_ln_cpi_sub","s_d4_ln_s","s_d4_ln_bm","s_i"
"2005Q4",968.88515,3871.82637,470.55193,0.53205,1126.52988,4504.48674,498.05962,202.94632,995.90405,375.78308,-0.99133,628.68545,673.49825,3.41156,3.13256,6.57395,4.09000,0.46227,5.27686,5.00208,6.56516,-1.06594,13.95483,4.11364,7.02742,-1.05714,-2.11282,-2.53617,5.50801,-4.18556,-6.59820,-0.52528,-1.12018,7.41436,6.96732,52.79004,-42.63656,-4.71084,0.55675,0.49622,0.14871,-0.26559,0.20900,0.14379,-0.25475,-0.17028,0.02197
"2006Q1",970.22156,3874.98890,471.19639,0.36891,1130.13536,4509.52606,500.32367,203.07764,995.75448,377.14281,-1.83528,634.70455,674.27403,3.16253,3.21709,3.67190,5.00000,0.18041,5.03932,5.06902,6.84742,-0.00000,13.54300,4.25000,7.02783,-3.17552,-1.65626,-2.18500,3.67190,2.57784,-3.37578,0.52528,-0.65255,9.05620,5.43892,-0.59828,24.07640,3.10312,0.34538,-1.38542,0.92937,-0.20201,0.32629,0.09250,0.42577,0.38295,-0.24968
"2006Q2",970.48049,3877.91866,474.61453,1.13810,1129.73028,4512.24062,501.57575,202.94632,999.53372,379.17828,0.62256,631.77231,677.56085,2.92976,3.24562,6.19488,5.05000,0.62322,2.71456,4.58124,6.65773,-0.00000,18.43927,4.57955,7.28095,-0.46285,-9.06698,-2.14716,6.19488,13.67256,9.83134,-0.52528,3.07677,5.00832,8.14188,15.11696,-11.72896,13.14728,0.25248,3.32626,0.03531,0.06087,-1.80758,-0.27749,0.72828,5.20157,-0.01748
"2006Q3",970.62980,3880.21700,474.18515,0.01157,1132.24823,4518.64375,502.54841,202.94632,999.18006,379.58310,-3.22865,635.61658,677.13147,2.29834,2.95055,2.58683,5.34000,-0.80053,6.40313,4.85847,6.34238,-0.13132,16.47352,5.00000,5.54185,-3.88687,-3.72801,-1.01386,2.45551,-1.71752,-15.40484,-0.00000,-4.50616,3.89064,1.61928,-1.41464,15.37708,-1.71752,-0.24820,-1.75670,0.35044,-1.13934,2.98384,-0.34510,-1.59072,1.31810,0.05532
"2006Q4",971.48602,3882.81787,473.79704,0.49523,1133.92685,4526.04072,503.72740,202.81482,1014.79111,381.41404,-3.54550,622.86314,676.61186,2.60087,2.74788,3.24511,5.17000,-0.03682,7.39697,5.38849,5.66778,-0.13150,18.88706,5.00000,5.63096,-2.55417,-5.82231,-0.69099,3.11361,-1.55244,-1.26740,-0.52600,1.93466,4.71596,7.32376,62.44420,-51.01376,-2.07844,0.40898,1.05410,-0.16341,0.41396,1.92619,-0.78675,-0.04664,3.64244,-0.18211
"2007Q1",971.78625,3884.38256,474.91640,1.35360,1136.51413,4532.41949,506.12736,203.99208,1014.62494,383.93119,-3.00452,628.01655,678.90848,1.56469,2.34842,3.72001,5.30000,0.98469,6.37877,5.72336,5.80369,0.91444,18.87046,5.02273,6.78838,-1.16924,-6.68800,-0.79741,4.63445,4.47744,2.16394,4.70904,3.43349,9.59984,10.06860,-0.66468,20.61364,9.18648,-0.79712,1.93565,0.17674,0.74048,1.51427,-0.21875,1.17064,2.86049,-0.17935
"2007Q2",972.39601,3886.29808,477.59816,0.60464,1136.62429,4539.31350,507.28608,203.86195,1017.24607,384.35515,-1.18851,626.66430,681.46011,1.91552,2.09486,2.98363,5.31000,-0.53346,6.89401,6.76822,5.71033,0.91563,17.71235,5.50000,5.17687,-1.81107,-5.10801,-0.15759,3.89926,10.72704,7.26402,-0.52052,-2.99583,4.63488,1.69584,10.48452,-5.40900,10.20652,0.13571,0.16579,0.03704,-1.32475,1.41490,-0.04980,-0.68527,2.69773,0.18818
"2007Q3",972.97054,3888.63882,478.79842,0.70010,1137.94024,4545.00551,508.93518,204.12203,1018.00771,386.65840,-3.82644,628.86771,682.92045,2.34074,2.10546,4.61327,4.58000,0.68853,5.69201,6.59044,6.38677,1.17571,18.82765,5.52500,7.07530,-0.59779,-6.74887,-0.78943,5.78898,4.80104,-10.55172,1.04032,0.38180,6.59640,9.21300,3.04656,8.81364,5.84136,0.36387,2.16554,-0.73348,0.91709,-0.04300,0.43266,1.41830,3.25641,-0.23830
"2007Q4",973.59679,3890.74959,482.48127,1.67518,1138.46841,4549.54707,510.93216,203.20878,1025.54780,389.79875,-1.67207,623.85277,685.69005,2.11077,1.98293,8.68423,3.06000,1.17995,4.54156,5.87659,7.20476,0.39396,10.75669,6.28571,8.38471,1.87343,0.98963,-0.92934,9.07819,14.73140,8.61748,-3.65300,3.90034,7.98792,12.56140,30.16036,-20.05976,11.07840,-0.10493,5.39084,-1.54621,0.29584,-0.40052,0.58072,0.77213,-4.19684,0.24231
"2008Q1",973.16904,3892.13238,486.82977,2.08673,1139.75530,4552.78824,514.10329,203.33976,1018.80949,392.64025,0.28060,635.04910,690.16953,1.38279,1.93746,11.91337,2.51000,0.73313,3.24117,5.09219,7.97593,-0.65232,4.18455,6.53571,8.70906,3.28512,7.03255,-1.49885,11.26105,17.39400,7.81070,0.52392,1.64621,12.68452,11.36600,-26.95324,44.78532,17.91792,-0.70374,6.08628,-0.57669,-0.72586,-0.17464,0.47272,-0.15113,-3.38411,-0.21742
"2008Q2",973.76278,3893.49915,493.19567,3.95256,1142.10142,4558.26537,516.65151,201.35688,1018.91062,397.06850,2.53850,639.84231,694.55255,1.36677,1.80027,15.59751,2.47000,3.34792,5.47713,4.73797,9.36543,-2.50507,1.66455,6.75000,12.71335,3.72701,13.17801,-2.57916,13.09244,25.46360,9.03158,-7.93152,7.46333,10.19288,17.71300,0.40452,19.17284,17.53208,-0.31087,7.12198,-0.10107,2.01224,2.97031,0.44752,0.09359,-1.07250,-0.43932
"2008Q3",973.23611,3893.76472,489.16453,2.95410,1141.02950,4561.35463,518.68001,200.95554,1020.51391,398.65723,-6.37165,639.19560,690.12007,0.26557,1.28148,10.36611,2.03000,2.25400,3.08926,4.08728,9.74483,-3.16649,2.50620,7.25000,11.99883,-2.54521,10.32789,-1.64528,7.19962,-16.12456,-35.64060,-1.60536,-3.99388,8.11400,6.35492,6.41316,-2.58684,-17.72992,-1.40308,0.00260,-0.38052,-0.03751,0.29178,0.06937,-1.19577,2.06515,-0.09426
"2008Q4",971.02304,3891.19097,474.46549,1.54704,1141.10323,4563.98945,520.04458,204.25182,1026.25561,398.78303,-17.75723,634.89220,678.71731,-2.57375,0.11035,-8.01578,0.14000,-0.12814,2.63482,3.61059,9.11242,1.04304,0.70781,7.25000,8.98428,-16.08516,11.03943,1.23722,-6.97274,-58.79616,-45.54232,13.18512,-5.62822,5.45828,0.50320,22.96680,-17.21360,-45.61104,-3.62388,-12.92269,-1.60604,0.25917,2.44767,-0.02095,0.90883,-2.69433,-0.16286
"2009Q1",969.88161,3887.90354,473.87285,0.06592,1139.93843,4564.17258,521.00173,208.93919,1021.31427,397.51788,-13.97533,639.62589,682.81204,-3.28743,-1.05721,-12.95692,0.16000,-2.02081,0.18313,2.84608,6.89844,5.59943,2.50478,6.45455,4.87763,-14.25593,4.57679,2.45903,-7.35749,-2.37056,15.12762,18.74948,-5.92447,3.82860,-5.06060,-19.76536,18.93476,16.37892,-2.74279,-5.08182,0.16104,-1.19770,-0.19965,-0.72861,2.75467,-0.48125,-0.48898
"2009Q2",969.70229,3883.84305,478.08520,-0.41337,1141.02774,4563.09890,521.63275,209.55609,1026.47012,397.68381,-9.35400,636.19037,687.64129,-4.06049,-2.41403,-15.11047,0.22000,-4.36593,-1.07368,1.20838,4.98124,8.19921,7.55950,5.54545,0.61531,-11.89250,-3.65194,2.91992,-6.91126,16.84940,18.48530,2.46760,-1.91715,2.52408,0.66372,20.62340,-13.74208,19.31700,-3.11499,-3.35129,0.19908,-2.36153,-0.16209,-0.25661,1.39744,2.66174,-0.38941
"2009Q3",970.05326,3880.66020,478.81526,-0.75403,1142.41128,4564.48068,522.42097,211.86623,1029.14368,398.69006,-9.55119,635.68857,690.68149,-3.18285,-3.27613,-10.34927,0.07000,-3.70813,1.38178,0.78151,3.74096,10.91069,8.62977,4.63636,0.03283,-3.17954,-3.50703,2.14493,0.56142,2.92024,-0.78876,9.24056,-1.36268,3.15288,4.02500,10.69424,-2.00720,12.16080,-1.80315,2.01794,-0.12230,-0.63823,1.65964,-0.18390,3.75755,-1.66518,-0.32403
"2009Q4",971.12853,3880.76569,480.96158,-1.68056,1143.10979,4566.48724,522.99302,211.98635,1036.73568,398.50387,-6.47505,629.36713,692.94793,0.10549,-2.60632,6.49609,0.05000,-3.22760,2.00656,0.62445,2.94844,7.73453,10.48007,4.50000,-0.27916,11.28218,-5.52507,0.21655,14.23062,8.58528,12.30456,0.48048,-3.70610,2.28820,-0.74476,30.36800,-25.28576,9.06576,0.99225,13.32740,-0.23168,-2.09362,-1.30868,-0.33829,0.47446,0.57177,0.16924
"2010Q1",971.61153,3882.49561,482.35911,0.31480,1143.17918,4569.72799,524.60784,208.19384,1036.55756,401.37287,-9.84053,631.22946,690.55295,1.72992,-1.35198,8.48626,0.09000,0.24888,3.24075,1.38885,3.60611,-0.74535,15.24329,4.50000,3.85499,4.13480,-8.39643,-0.49586,7.74091,5.59012,-13.46190,-15.17004,7.98145,6.45928,11.47600,-0.71248,7.44932,-9.57992,0.76970,3.17355,-0.05627,2.21694,-0.03193,-0.32577,-5.40252,2.90253,-0.01980
"2010Q2",972.57475,3885.36807,482.08650,-0.27958,1144.01487,4572.71512,525.48584,208.06908,1033.26106,401.67069,-10.69280,636.23965,690.15558,2.87246,0.38125,4.00130,0.09000,0.13379,2.98713,2.40405,3.85309,-1.48701,6.79094,4.50000,3.98688,-1.33880,0.04928,0.10895,2.51429,-1.09044,-3.40910,-0.49904,-2.37751,3.51200,1.19128,-13.18600,20.04076,-1.58948,0.99984,-2.93486,-0.04174,0.25152,-1.58645,-0.24590,-1.02998,-8.29673,-0.01526
"2010Q3",973.34285,3888.65766,482.79717,-1.01384,1144.16288,4574.46672,526.37049,208.93919,1034.47509,402.37977,-12.44584,636.05828,691.73636,3.28959,1.99936,3.98191,0.15000,-0.25981,1.75160,2.49651,3.94952,-2.92704,5.33141,4.50000,3.68971,-2.89465,0.36971,0.06759,1.05487,2.84268,-7.01216,3.48044,-2.93708,3.53860,2.83632,4.85612,-0.72548,6.32312,0.77524,0.48791,-0.00794,-0.43072,-2.07907,-0.04490,-1.38090,-3.06076,-0.02428
"2010Q4",973.86660,3891.39573,486.52385,-0.74746,1146.25729,4577.61422,527.31305,207.69384,1043.71377,403.75700,-9.52532,629.85657,694.21769,2.73807,2.65751,5.56227,0.13000,0.93310,3.14750,2.78174,4.32003,-4.29251,6.97809,4.50000,5.25313,-3.05027,0.48944,-0.39340,1.26976,14.90672,11.68208,-4.98140,1.06554,3.77024,5.50892,36.95472,-24.80684,9.92532,-0.01057,2.66073,-0.07638,0.84076,0.80216,-0.08539,-1.03715,0.13630,-0.06292
"2011Q1",973.62871,3893.41291,491.87075,0.70791,1147.22137,4581.65641,528.98028,204.25182,1043.65071,406.13842,-8.64335,632.55094,696.12257,2.01718,2.72932,9.51164,0.10000,0.39311,4.04219,2.98210,4.37244,-3.94202,7.09315,4.50000,4.76555,1.19718,1.32148,-0.97698,5.56962,21.38760,3.52790,-13.76808,5.82149,6.66892,9.52568,-0.25224,10.77748,7.61952,-0.42169,5.75799,-0.10146,-0.93283,1.24311,-0.33386,-0.07545,0.59807,-0.02220
"2011Q2",974.30312,3895.14128,493.65610,1.05930,1148.33900,4585.98054,530.37625,205.28409,1044.95461,407.89998,-6.79860,633.76064,698.94019,1.72837,2.44330,11.56960,0.07000,1.33888,4.32413,3.31635,4.89041,-2.78499,11.69355,4.75000,6.22929,3.89420,-2.47901,-1.40385,8.78461,7.14140,7.37898,4.12908,1.40557,5.58388,7.04624,5.21560,4.83880,11.27048,-0.30560,4.84497,-0.09724,0.51313,1.12298,-0.29662,1.34996,4.07516,0.29375
"2011Q3",974.28081,3896.07924,493.60050,0.67309,1149.72457,4591.54223,531.67992,206.05135,1040.58827,409.37613,-9.83978,640.81622,699.65185,0.93796,1.85540,10.80333,0.06000,1.68693,5.56169,4.26888,5.30943,-2.88784,6.11318,5.00000,6.99636,2.60606,4.75794,-1.20248,7.91549,-0.22240,-12.16472,3.06904,-1.54488,5.21468,5.90460,-17.46536,28.22232,2.84664,-0.93379,3.03739,-0.03191,0.37685,2.52875,-0.44967,-0.48044,-3.60329,0.08898
"2011Q4",975.39778,3897.61042,492.90135,-0.14867,1149.83519,4595.12013,532.72966,205.41237,1052.95276,409.77240,-10.84590,629.61209,698.31372,1.53118,1.55367,6.37750,0.04000,0.59879,3.57790,4.37648,5.41661,-2.28147,9.23899,5.50000,6.01540,-1.32058,-0.24448,-0.24281,4.09603,-2.79660,-4.02448,-2.55592,-3.28702,4.19896,1.58508,49.45796,-44.81652,-5.35252,0.10338,-1.59186,-0.03789,-0.42705,-0.83716,-0.23771,-0.24826,2.41673,0.47153
"2012Q1",976.23271,3900.21442,494.35064,0.22412,1150.99254,4598.89130,534.01660,204.51089,1050.39189,410.69095,-10.94071,634.61725,698.86153,2.60400,1.70038,2.47989,0.09000,-0.48379,3.77117,4.30872,5.03632,0.25907,6.74118,5.50000,4.55253,-2.29736,2.06631,0.55721,2.73896,5.79716,-0.37922,-3.60592,1.49117,5.14776,3.67420,-10.24348,20.02064,2.19124,0.84301,-2.80012,0.01293,-0.61813,-0.58881,-0.39941,1.51603,-3.17008,0.12943
"2012Q2",976.67797,3902.58927,491.24868,-0.30269,1150.98199,4601.53429,535.15238,206.05135,1049.36048,411.31412,-13.21489,636.77389,697.30003,2.37485,1.86200,-2.40742,0.09000,-1.36199,2.64299,3.88844,4.77613,0.76726,4.40587,5.50000,3.41414,-6.41629,3.01325,1.41420,-1.64016,-12.40784,-9.09674,6.16184,-2.10723,4.54312,2.49268,-4.12564,8.62656,-6.24600,0.01128,-4.22762,0.01397,-0.48671,-0.95527,-0.00744,-0.21996,-4.12473,0.12227
"2012Q3",976.82232,3905.13078,492.97166,-0.84486,1152.10818,4603.91790,536.42561,207.69384,1047.39670,412.60387,-13.57182,641.13709,700.66550,2.54151,2.26289,-0.62884,0.09000,-1.51795,2.38361,3.09392,4.74569,1.64249,6.80843,5.00000,3.22774,-3.73204,0.32087,0.62941,1.01365,6.89192,-1.42772,6.56996,-2.16872,5.09292,5.15900,-7.85512,17.45280,13.46188,0.30665,0.90443,-0.05229,-0.60353,-0.76876,0.32810,1.25716,0.19815,-0.31917
"2012Q4",976.93789,3906.67089,492.13864,-1.57380,1153.43503,4607.51774,537.54306,206.55961,1062.48796,413.16067,-15.27477,628.49013,698.69825,1.54011,2.26512,-0.76271,0.09000,-1.42513,3.59984,3.09940,4.81340,1.14724,9.53520,5.00000,3.38827,-4.42887,-1.12196,0.55329,0.38453,-3.33208,-6.81180,-4.53692,-2.91574,4.46980,2.22720,60.36504,-50.58784,-7.86900,-0.78836,0.27692,0.00100,-0.29786,1.44936,0.22199,-0.45363,1.49841,0.10733
"2013Q1",977.91934,3908.35752,493.18607,-0.38889,1153.87663,4610.40183,538.87663,205.54050,1062.95108,414.93797,-15.93570,629.80218,698.72657,1.68663,2.03578,-1.16457,0.09000,-0.61301,2.88409,2.87763,4.86003,1.02961,12.55919,5.00000,4.24702,-4.99499,-4.81507,0.53774,-0.13496,4.18972,-2.64370,-4.07644,4.73965,5.33428,7.10920,1.85248,5.24820,0.11328,-0.07938,-0.54889,-0.02063,0.50985,-0.53365,0.13753,0.34756,1.59945,0.11248
"2013Q2",978.18678,3909.86633,491.71061,-0.33105,1155.29756,4614.71740,539.86308,205.66846,1058.47696,415.99646,-17.84655,636.68368,697.37907,1.50881,1.81927,0.46193,0.07000,-0.02836,4.31557,3.29578,4.71070,-0.38289,9.11648,5.25000,4.68234,-4.63166,-0.09021,0.75113,0.07904,-5.90184,-7.64342,0.51184,0.23137,3.94580,4.23396,-17.89648,27.52600,-5.39000,-0.33949,1.56265,-0.05160,0.24820,1.32065,-0.13545,-1.09295,-2.55192,0.19580
"2013Q3",979.03468,3912.07869,492.08602,-0.78286,1155.76183,4618.37105,540.48790,207.19133,1055.44107,416.72816,-19.02226,640.80866,699.27735,2.21236,1.73698,-0.88564,0.06000,0.06200,3.65365,3.61329,4.06229,-0.50251,8.04437,5.25000,4.12429,-5.45044,-0.32843,1.38014,-1.38815,1.50164,-4.70284,6.09148,-1.80728,2.49928,2.92680,-12.14356,16.49992,7.59312,0.46393,-1.56456,-0.04344,0.26614,-0.60080,-0.55598,-0.28334,-2.12858,0.10700
"2013Q4",979.90211,3915.04291,491.08686,-1.00450,1156.29722,4621.23324,541.26764,206.17866,1067.03474,417.45455,-20.43208,630.53012,697.26552,2.96422,2.09301,-1.05178,0.07000,0.56930,2.86219,3.42887,3.72458,-0.38095,4.54678,5.00000,4.29388,-5.15731,2.03999,1.44446,-1.43273,-3.99664,-5.63928,-4.05068,-0.88654,3.11896,2.90556,46.37468,-41.11416,-8.04732,0.82063,-1.00862,-0.04460,0.63091,-1.31256,-0.28398,0.44091,-4.96626,-0.16541
"2014Q1",979.55682,3916.68039,493.00350,-0.45170,1157.97259,4625.32920,542.13387,204.51089,1060.08384,418.13240,-20.40512,640.02262,697.51439,1.63748,2.08072,-0.18257,0.06000,-0.06281,4.09596,3.73184,3.25724,-1.02961,-2.86724,5.00000,3.19443,-4.46942,10.22044,1.75966,-1.21218,7.66656,0.10786,-6.67108,2.21121,3.46492,2.71140,-27.80360,37.97000,0.99548,-0.92841,1.26914,-0.01365,-0.56904,1.95664,-0.37489,-1.13050,-7.92178,0.02333
"2014Q2",980.84018,3919.33379,492.40989,-0.26441,1159.51397,4629.54561,542.88058,205.41237,1060.16272,419.08060,-20.42086,642.23183,697.82226,2.65340,2.36686,0.69928,0.09000,0.06664,4.21641,3.70705,3.01750,-0.25609,1.68576,4.75000,3.08414,-2.57431,5.54815,1.45577,0.44319,-2.37444,-0.06298,3.60592,0.74917,2.98684,3.79280,0.31552,8.83684,1.23148,0.83270,0.21986,-0.03796,0.11665,0.34473,-0.21218,1.00919,0.23150,-0.02579
"2014Q3",982.04809,3922.34720,490.89336,-0.42763,1159.89191,4633.67569,543.52634,204.38144,1062.77869,420.12183,-26.06325,640.63956,695.27480,3.01341,2.56713,-1.19266,0.07000,0.35523,4.13008,3.82616,3.03844,-2.80989,7.33762,4.50000,3.39367,-7.04099,-0.16910,1.33970,-4.00255,-6.06612,-22.56956,-4.12372,-0.65292,2.58304,4.16492,10.46388,-6.36908,-10.18984,0.62210,-2.16140,-0.05370,0.58847,0.16105,-0.04223,-2.42707,2.70170,-0.18632
"2014Q4",982.55260,3924.99769,486.27234,-0.97204,1161.22145,4638.59992,544.13991,203.07764,1075.36898,420.35928,-31.21989,629.99238,689.34998,2.65049,2.48870,-4.81452,0.06000,0.03246,4.92423,4.34167,2.87227,-3.10102,8.33424,4.00000,2.90473,-10.78781,-0.53774,1.39825,-7.91554,-18.48408,-20.62656,-5.21520,-2.17762,2.45428,0.94980,50.36116,-42.58872,-23.69928,0.05697,-3.98505,-0.00077,0.26120,1.16332,-0.05888,-1.42625,-0.32929,-0.40245
