"Variables ->","ln_y_star","ln_y_star_sm","ln_ipei","ln_cpi_nosub","ln_y","ln_y_sm","ln_cpi_sub","ln_s","ln_bm","ln_cpi","ln_z","ln_v","ln_ipei_q","d4_ln_y_star","d4_ln_y_star_sm","d4_ln_ipei","i_star","d4_ln_cpi_nosub","d4_ln_y","d4_ln_y_sm","d4_ln_cpi_sub","d4_ln_s","d4_ln_bm","i","d4_ln_cpi","d4_ln_z","d4_ln_v","r","d4_ln_ipei_q","dla_ipei","dla_z","dla_s","dla_cpi_nosub","dla_cpi_sub","dla_cpi","dla_bm","dla_v","dla_ipei_q","dla_y_star","dla_y","s_d4_ln_y_star","s_d4_ln_ipei","s_i_star","s_d4_ln_cpi_nosub","s_d4_ln_y","s_d4_ln_cpi_sub","s_d4_ln_s","s_d4_ln_bm","s_i"
"2028Q3",1011.45384,4043.01207,503.50522,6.64787,1206.26049,4824.39772,593.38313,207.76703,1210.68324,478.27115,-59.25979,-52.04778,711.27225,1.82866,1.82866,1.95534,4.50022,-0.03983,3.22957,3.23944,3.97864,0.30726,6.97434,5.29606,3.93881,-1.71604,0.23387,1.28448,2.26260,4.41545,-2.15200,2.80865,0.09070,4.62904,6.09192,-3.19301,20.20661,7.22410,3.61914,0.70274,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2028Q4",1012.16385,4044.84074,503.40417,6.55536,1208.40495,4827.62314,594.62301,207.50896,1215.64307,479.84346,-61.17280,-53.05200,710.91313,1.82866,1.82866,1.96092,4.45956,-0.05087,3.22542,3.23306,3.98809,0.29421,6.94914,5.29626,3.93722,-1.73296,0.26437,1.27804,2.25513,-0.40420,-7.65203,-1.03227,-0.37002,4.95952,6.28926,19.83934,-4.01689,-1.43647,2.84007,8.57784,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2029Q1",1012.50266,4046.66940,504.32200,6.92311,1210.09536,4830.84561,595.12518,207.29570,1216.59356,480.04283,-60.32548,-58.07730,711.61771,1.82866,1.82866,1.96516,4.41942,-0.06088,3.22247,3.22814,3.99664,0.28212,6.93499,5.29436,3.93576,-1.74937,0.28412,1.26992,2.24727,3.67132,3.38927,-0.85301,1.47097,2.00867,0.79747,3.80197,-20.10120,2.81831,1.35522,6.76161,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2029Q2",1012.37771,4048.49806,504.36974,6.55546,1209.30540,4834.06620,596.23030,207.33583,1218.41203,480.68286,-60.48687,-56.80495,711.70557,1.82866,1.82866,1.96838,4.37979,-0.06973,3.22059,3.22451,4.00443,0.27097,6.93054,5.29052,3.93469,-1.76508,0.29448,1.26019,2.23935,0.19095,-0.64556,0.16050,-1.47059,4.42048,2.56012,7.27385,5.08939,0.35145,-0.49978,-3.15984,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2029Q3",1013.28250,4050.32672,505.47605,6.57049,1209.48014,4837.28584,597.39471,208.02776,1217.61777,482.20535,-61.03981,-51.75109,713.50381,1.82866,1.82866,1.97083,4.34068,-0.07738,3.21965,3.22203,4.01158,0.26074,6.93453,5.28492,3.93420,-1.78002,0.29669,1.24894,2.23156,4.42524,-2.21175,2.76773,0.06012,4.65766,6.08996,-3.17703,20.21547,7.19297,3.61914,0.69897,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2029Q4",1013.99251,4052.15538,505.37686,6.47158,1211.62447,4840.50536,598.64123,207.76033,1222.58893,483.77789,-62.96695,-52.76012,713.13719,1.82866,1.82866,1.97269,4.30206,-0.08379,3.21952,3.22056,4.01822,0.25137,6.94586,5.27770,3.93443,-1.79415,0.29188,1.23628,2.22406,-0.39676,-7.70858,-1.06972,-0.39565,4.98607,6.29017,19.88464,-4.03614,-1.46648,2.84007,8.57734,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2030Q1",1014.33132,4053.98404,506.29610,6.83414,1213.31547,4843.72547,599.14962,207.53852,1223.55706,483.97830,-62.13300,-57.79625,713.83463,1.82866,1.82866,1.97410,4.26395,-0.08896,3.22011,3.21997,4.02444,0.24282,6.96350,5.26905,3.93547,-1.80752,0.28105,1.22231,2.21692,3.67698,3.33582,-0.88724,1.45026,2.03355,0.80164,3.87252,-20.14452,2.78974,1.35522,6.76397,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2030Q2",1014.20637,4055.81270,506.34492,6.46252,1212.52671,4846.94679,600.26063,207.57083,1225.39856,484.62025,-62.30702,-56.53984,713.91574,1.82866,1.82866,1.97518,4.22633,-0.09294,3.22131,3.22015,4.03033,0.23500,6.98653,5.25913,3.93739,-1.82015,0.26511,1.20717,2.21018,0.19525,-0.69611,0.12922,-1.48650,4.44405,2.56779,7.36600,5.02564,0.32447,-0.49978,-3.15502,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2030Q3",1015.11116,4057.64136,507.45204,6.47472,1212.70319,4850.16984,601.43068,208.25561,1224.63191,486.14555,-62.87194,-51.50621,715.70765,1.82866,1.82866,1.97600,4.18919,-0.09577,3.22305,3.22100,4.03597,0.22784,7.01414,5.24810,3.94021,-1.83213,0.24488,1.19098,2.20384,4.42851,-2.25966,2.73911,0.04882,4.68022,6.10122,-3.06660,20.13454,7.16762,3.61914,0.70591,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2030Q4",1015.82118,4059.47003,507.35348,6.37408,1214.84971,4853.39508,602.68265,207.98162,1229.63451,487.72181,-64.81047,-52.53904,715.33509,1.82866,1.82866,1.97662,4.15253,-0.09750,3.22524,3.22243,4.04142,0.22129,7.04558,5.23612,3.94392,-1.84352,0.22108,1.17389,2.19790,-0.39428,-7.75413,-1.09595,-0.40258,5.00787,6.30504,20.01039,-4.13133,-1.49023,2.84007,8.58609,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2031Q1",1016.15998,4061.29869,508.27319,6.73593,1216.54327,4856.62289,603.19635,207.75378,1230.63724,487.92683,-63.98739,-57.60188,716.02697,1.82866,1.82866,1.97709,4.11634,-0.09821,3.22781,3.22435,4.04674,0.21526,7.08018,5.22334,3.94853,-1.85439,0.19437,1.15600,2.19234,3.67887,3.29233,-0.91136,1.44741,2.05481,0.82005,4.01092,-20.25138,2.76751,1.35522,6.77424,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2031Q2",1016.03503,4063.12735,508.32236,6.36454,1215.75741,4859.85358,604.31259,207.78052,1232.51590,488.57423,-64.17184,-56.37453,716.10288,1.82866,1.82866,1.97745,4.08062,-0.09798,3.23069,3.22670,4.05196,0.20969,7.11734,5.20988,3.95398,-1.86482,0.16531,1.13745,2.18714,0.19668,-0.73781,0.10696,-1.48557,4.46493,2.58960,7.51466,4.90940,0.30364,-0.49978,-3.14347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2031Q3",1016.93982,4064.95601,509.42976,6.37784,1215.93703,4863.08742,605.48780,208.46014,1231.78846,490.10579,-64.74680,-51.37179,717.88990,1.82866,1.82866,1.97772,4.04536,-0.09688,3.23384,3.22940,4.05711,0.20453,7.15654,5.19589,3.96024,-1.87486,0.13441,1.11836,2.18225,4.42960,-2.29983,2.71847,0.05322,4.70085,6.12625,-2.90979,20.01096,7.14808,3.61914,0.71851,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
